OrderID,CustomerID,EmployeeID,OrderDate,TotalAmount,DealStage
17341,608,379,2025-10-22,42608.54,Pipeline
17342,7395,173,2025-09-20,17147.85,Pipeline
17343,4619,308,2026-04-14,48273.79,Pipeline
17344,3961,121,2025-09-03,25700.24,Lost
17345,4258,25,2025-12-29,9200.27,Lost
17346,5613,141,2025-08-02,25927.71,Lost
17347,202,401,2025-05-13,36403.01,Pipeline
17348,6560,288,2025-12-08,44962.24,Lost
17349,5132,56,2025-09-08,9792.31,Pipeline
17350,1365,303,2026-02-16,19779.22,Lost
17351,752,374,2026-03-19,26875.9,Pipeline
17352,7546,398,2025-08-25,46821.86,Won
17353,5345,187,2025-08-25,11248.88,Lost
17354,1206,405,2025-12-03,41040.2,Lost
17355,9513,161,2026-03-07,1318.54,Won
17356,3888,443,2026-02-08,33587.16,Pipeline
17357,1331,400,2025-10-28,18288.83,Pipeline
17358,8623,112,2025-10-08,37912.49,Won
17359,7520,86,2026-02-04,2797.01,Won
17360,4684,139,2025-10-19,49380.96,Won
17361,2275,477,2026-02-12,29710.04,Won
17362,7524,218,2026-01-28,2253.08,Lost
17363,3366,123,2025-09-09,4484.55,Lost
17364,1264,149,2026-02-27,23535.47,Lost
17365,4237,403,2025-10-29,35578.6,Pipeline
17366,4300,240,2026-01-18,30691.3,Won
17367,3734,167,2026-03-15,7956.33,Won
17368,1666,15,2025-08-30,34200.55,Won
17369,861,308,2025-08-22,39614.92,Pipeline
17370,845,31,2025-09-25,47026.38,Pipeline
17371,137,123,2026-01-10,40733.97,Pipeline
17372,5748,170,2025-05-24,6854.05,Lost
17373,6495,318,2026-01-11,19611.05,Pipeline
17374,5787,187,2025-06-02,33249.2,Pipeline
17375,9346,498,2025-07-19,48014.83,Lost
17376,9171,433,2025-11-24,2795.78,Pipeline
17377,8761,415,2026-03-03,46705.71,Won
17378,6201,50,2025-05-09,27332.22,Pipeline
17379,8326,283,2026-04-05,33554.05,Pipeline
17380,2062,7,2025-06-10,8315.48,Won
17381,4379,457,2026-03-17,26975.57,Lost
17382,3731,334,2025-08-23,26180.92,Won
17383,8319,222,2025-11-20,17440.36,Lost
17384,6123,191,2026-02-03,14606.55,Lost
17385,1796,1,2025-08-27,36531.61,Won
17386,4314,401,2025-09-25,41988.48,Lost
17387,8188,321,2025-12-22,22398.34,Won
17388,4841,235,2026-02-01,31330.75,Lost
17389,3727,317,2025-10-31,46676.59,Won
17390,260,146,2025-10-29,47192.73,Lost
17391,1242,45,2025-05-14,45446.01,Pipeline
17392,1844,216,2025-05-02,47319.95,Lost
17393,5778,429,2026-03-14,21160.77,Won
17394,9705,82,2025-08-12,37334.98,Lost
17395,2281,20,2025-11-11,26508.49,Pipeline
17396,9148,186,2025-05-27,38209.32,Won
17397,7797,476,2026-01-07,41382.95,Lost
17398,4568,50,2026-04-10,31598.5,Pipeline
17399,9301,166,2025-09-20,2177.87,Won
17400,9735,141,2025-05-17,38962.45,Pipeline
17401,8573,125,2025-12-22,49754.18,Lost
17402,1256,486,2025-05-18,36935.26,Pipeline
17403,6463,168,2026-02-12,1668.5,Lost
17404,1659,178,2026-01-01,38393.74,Pipeline
17405,2649,449,2025-07-07,28870.58,Won
17406,3372,460,2025-06-16,42936.9,Pipeline
17407,3430,33,2025-11-16,8594.25,Lost
17408,9773,255,2026-01-17,42059.71,Lost
17409,4861,64,2025-11-21,47189.7,Lost
17410,7621,172,2025-10-08,23793.08,Lost
17411,2933,110,2025-10-06,23389.51,Lost
17412,5087,421,2025-07-11,36607.06,Lost
17413,9779,12,2025-08-18,16086.93,Pipeline
17414,6650,85,2025-11-11,41894.74,Pipeline
17415,8120,322,2026-01-10,42647.99,Lost
17416,4984,6,2025-10-15,31847.6,Won
17417,2522,320,2025-10-14,26403.86,Lost
17418,2703,496,2025-05-29,41990.62,Lost
17419,19,258,2026-02-06,9376.02,Won
17420,2570,256,2025-08-25,6503.41,Won
17421,784,379,2025-11-14,2342.92,Won
17422,9899,215,2025-04-26,611.21,Lost
17423,415,483,2025-05-19,33314.23,Lost
17424,8556,495,2025-09-01,11199.3,Pipeline
17425,1104,434,2025-07-18,42796.19,Won
17426,4892,491,2025-06-11,20694.55,Won
17427,5310,320,2025-11-25,31437.07,Pipeline
17428,1172,102,2025-10-19,34206.81,Won
17429,9891,273,2026-03-13,28753.14,Pipeline
17430,8635,453,2025-11-08,6683.99,Won
17431,6409,10,2026-01-26,19475.49,Pipeline
17432,4746,331,2025-10-27,3482.43,Won
17433,4562,383,2025-06-14,9729.47,Lost
17434,8173,374,2026-01-30,19203.85,Won
17435,6637,424,2025-10-29,36849.8,Lost
17436,2590,159,2025-08-28,25895.55,Lost
17437,9696,195,2025-07-19,35498.76,Won
17438,5723,471,2025-10-11,27292.7,Pipeline
17439,723,159,2025-10-23,1855.17,Won
17440,842,123,2026-02-06,25110.21,Lost
17441,2348,305,2026-04-16,7086.1,Pipeline
17442,646,486,2025-10-18,42506.24,Pipeline
17443,8216,225,2026-02-28,30811.21,Pipeline
17444,3273,407,2025-09-01,31787.06,Won
17445,7,495,2026-04-08,30907.11,Pipeline
17446,3702,24,2026-03-09,22666.7,Pipeline
17447,9464,64,2025-08-31,13870.39,Pipeline
17448,5631,310,2025-11-23,9690.1,Pipeline
17449,2557,81,2026-02-11,24454.24,Won
17450,2955,328,2025-11-16,27571.39,Lost
17451,7388,98,2026-01-12,22824.86,Lost
17452,6789,61,2025-11-08,32532.63,Pipeline
17453,9792,377,2026-01-15,29767.97,Won
17454,9859,15,2025-11-13,16836.7,Pipeline
17455,9254,208,2026-03-27,7480.39,Pipeline
17456,4662,219,2026-03-16,11825.7,Lost
17457,3802,219,2025-12-21,13843.16,Pipeline
17458,5634,145,2025-07-24,36134.25,Pipeline
17459,7414,342,2025-06-21,45834.61,Lost
17460,1164,213,2025-06-08,7597.43,Lost
17461,1282,261,2025-12-11,18245.7,Lost
17462,8188,166,2025-10-19,2276.69,Pipeline
17463,9401,413,2025-10-26,9045.29,Won
17464,303,198,2025-11-09,17151.61,Pipeline
17465,8948,11,2025-06-11,13017.07,Lost
17466,4260,26,2026-01-25,35617.12,Won
17467,5764,360,2025-09-22,4188.97,Won
17468,9419,463,2025-06-14,36439.56,Pipeline
17469,8181,484,2025-07-27,29408.2,Lost
17470,7576,57,2025-06-05,25701.41,Lost
17471,9426,72,2026-03-19,24963.31,Won
17472,5979,161,2026-04-01,28065.87,Lost
17473,9090,484,2026-04-04,42954.56,Won
17474,6091,48,2025-11-08,24659.32,Won
17475,8155,216,2025-09-18,33786.53,Won
17476,8184,72,2025-09-18,4336.65,Won
17477,5681,416,2025-12-19,27486.21,Lost
17478,6512,116,2026-01-22,26556.14,Pipeline
17479,3363,152,2025-10-04,49112.34,Lost
17480,9647,83,2026-04-18,13785.26,Won
17481,2013,419,2026-02-17,1552.21,Lost
17482,1101,441,2025-12-12,45820.23,Won
17483,9008,151,2025-08-11,26145.33,Lost
17484,5105,96,2025-07-12,7624.41,Pipeline
17485,5616,47,2025-04-24,6053.13,Lost
17486,9513,498,2025-04-28,48792.38,Pipeline
17487,4503,126,2026-01-02,18975.75,Won
17488,7624,345,2026-02-01,27722.49,Won
17489,4588,145,2025-11-22,15781.77,Pipeline
17490,9225,193,2025-08-03,1397.83,Pipeline
17491,6038,120,2025-08-18,38673.76,Pipeline
17492,1156,371,2026-03-29,29589.0,Lost
17493,9293,425,2025-08-15,31209.32,Won
17494,997,311,2026-02-20,34345.49,Pipeline
17495,9628,496,2026-01-26,7994.56,Lost
17496,5210,426,2025-07-26,19513.98,Won
17497,2546,39,2026-04-20,23659.47,Won
17498,3701,112,2025-11-01,38216.24,Lost
17499,6766,426,2025-07-16,31929.39,Won
17500,4985,234,2025-08-27,22075.56,Pipeline
17501,354,273,2026-01-01,20256.49,Lost
17502,2319,172,2025-09-06,38677.5,Pipeline
17503,8931,401,2025-12-09,27308.73,Won
17504,2520,119,2026-02-14,49314.36,Pipeline
17505,5428,412,2026-03-03,1810.2,Pipeline
17506,4604,281,2026-04-12,38320.04,Pipeline
17507,8247,402,2025-10-20,7879.66,Lost
17508,2085,423,2025-07-22,43324.68,Pipeline
17509,900,492,2026-01-02,14108.73,Pipeline
17510,8716,351,2025-11-04,12518.51,Pipeline
17511,463,360,2025-06-16,26370.65,Lost
17512,1502,466,2025-11-21,22894.13,Pipeline
17513,716,497,2025-06-09,16005.96,Pipeline
17514,5331,367,2026-03-28,16513.12,Lost
17515,7175,491,2025-05-29,13935.84,Lost
17516,3612,204,2025-05-10,21025.27,Lost
17517,9181,39,2025-04-28,32714.08,Lost
17518,212,433,2025-12-29,22882.29,Won
17519,7357,463,2025-08-19,22563.96,Lost
17520,754,482,2025-12-22,46388.49,Lost
17521,3751,421,2025-05-16,46133.25,Lost
17522,3223,14,2026-01-21,23286.12,Pipeline
17523,436,323,2026-01-12,12060.2,Pipeline
17524,9428,309,2025-06-29,8317.31,Lost
17525,8971,255,2026-03-03,44834.08,Won
17526,4930,392,2025-08-10,23923.1,Pipeline
17527,1961,30,2026-02-07,38178.7,Won
17528,4273,239,2025-05-05,29511.94,Lost
17529,9999,101,2025-09-03,11344.47,Won
17530,5814,67,2025-07-27,14377.03,Won
17531,1725,210,2025-10-27,45589.19,Lost
17532,8378,381,2025-08-28,22817.72,Lost
17533,1495,453,2025-05-07,27394.49,Lost
17534,1980,1,2025-08-09,15403.26,Pipeline
17535,5429,123,2025-06-04,23942.09,Won
17536,4054,464,2025-08-26,40635.73,Lost
17537,8438,342,2026-03-31,41511.84,Lost
17538,7161,383,2026-01-10,30210.25,Pipeline
17539,8576,420,2025-05-13,18905.67,Lost
17540,7210,229,2025-10-11,1856.55,Lost
17541,285,185,2025-11-09,20644.59,Pipeline
17542,5084,363,2025-08-05,3173.84,Won
17543,3995,430,2025-10-18,14251.15,Pipeline
17544,8492,126,2026-04-11,19287.57,Lost
17545,901,300,2025-06-02,24135.28,Won
17546,1460,460,2025-05-06,42780.53,Lost
17547,2922,485,2025-11-27,3292.04,Won
17548,2534,266,2025-07-04,3108.15,Won
17549,6580,483,2025-12-09,43244.17,Lost
17550,806,392,2025-06-10,37922.03,Pipeline
17551,7596,56,2025-09-24,1872.58,Pipeline
17552,2229,401,2025-09-29,41860.33,Pipeline
17553,1922,56,2025-09-15,28069.38,Lost
17554,4973,331,2026-01-28,8682.69,Pipeline
17555,2388,217,2025-06-01,35025.18,Won
17556,1997,240,2025-10-25,34989.53,Pipeline
17557,4826,309,2026-03-04,39064.53,Won
17558,5283,267,2026-03-25,23036.22,Pipeline
17559,2504,469,2025-10-08,15721.28,Won
17560,105,410,2025-06-06,38256.53,Lost
17561,6863,312,2026-04-10,23668.73,Won
17562,8631,96,2025-04-25,29516.17,Lost
17563,1522,337,2025-06-19,35625.62,Lost
17564,1352,114,2026-03-06,17747.97,Lost
17565,2699,249,2026-02-12,6333.18,Pipeline
17566,3613,352,2025-12-01,21923.93,Won
17567,509,202,2026-02-12,35162.4,Won
17568,5311,467,2025-07-01,22183.99,Won
17569,6191,262,2026-03-27,20709.51,Won
17570,1275,201,2026-02-24,32182.74,Pipeline
17571,2823,103,2026-02-27,1201.24,Won
17572,64,13,2025-09-18,33686.6,Lost
17573,3922,79,2025-08-13,3245.28,Lost
17574,860,476,2025-08-24,49772.26,Lost
17575,1548,375,2026-03-13,783.13,Pipeline
17576,2077,449,2025-05-03,28035.76,Pipeline
17577,437,201,2025-12-03,43855.68,Won
17578,6086,446,2025-11-01,39525.37,Pipeline
17579,3658,308,2025-11-29,33433.51,Won
17580,763,178,2025-12-10,3749.86,Pipeline
17581,736,79,2025-12-07,24157.73,Pipeline
17582,7215,410,2025-05-21,37113.81,Pipeline
17583,7585,409,2025-12-23,34659.84,Pipeline
17584,4095,458,2025-09-01,33106.44,Lost
17585,6595,416,2025-10-27,33373.42,Won
17586,4729,252,2025-07-03,41005.01,Pipeline
17587,9771,421,2025-07-27,35757.78,Won
17588,3730,226,2025-11-13,10119.48,Lost
17589,7242,489,2025-11-27,12412.39,Won
17590,1077,175,2025-07-26,8838.99,Pipeline
17591,1831,301,2025-09-20,16730.04,Won
17592,674,189,2026-03-27,30947.01,Lost
17593,549,327,2026-03-20,35053.9,Won
17594,9129,93,2025-05-26,12312.04,Lost
17595,896,55,2025-11-28,22713.31,Lost
17596,2570,161,2025-11-10,15125.19,Lost
17597,914,485,2025-04-22,17596.37,Lost
17598,1177,116,2026-01-02,22663.15,Pipeline
17599,7274,165,2025-06-22,44991.73,Won
17600,6697,471,2025-09-17,13831.09,Lost
17601,4866,478,2025-10-07,48950.65,Pipeline
17602,4307,374,2026-03-16,17900.65,Pipeline
17603,3274,191,2025-05-31,5809.39,Pipeline
17604,6577,87,2026-03-17,23498.26,Won
17605,1523,276,2025-12-09,31409.18,Pipeline
17606,6426,401,2026-01-21,5621.25,Pipeline
17607,7478,39,2026-01-08,12737.48,Won
17608,2803,127,2025-05-26,12488.7,Lost
17609,3123,17,2025-05-13,14272.98,Won
17610,2457,182,2025-04-23,3938.57,Won
17611,1650,129,2025-10-14,14954.6,Won
17612,2321,477,2026-03-26,13590.94,Pipeline
17613,1144,410,2026-01-07,19589.85,Pipeline
17614,8238,386,2026-03-30,49430.91,Lost
17615,3315,429,2025-07-22,12551.32,Pipeline
17616,4407,435,2026-03-24,28967.26,Lost
17617,2610,483,2026-01-20,19914.18,Lost
17618,7592,268,2025-08-26,30454.61,Pipeline
17619,3120,10,2025-07-27,35181.73,Lost
17620,1401,13,2026-03-20,38936.84,Won
17621,9784,423,2026-01-04,48260.28,Lost
17622,8200,281,2025-08-28,19423.65,Won
17623,9176,370,2025-06-16,1137.69,Won
17624,3598,37,2025-08-01,29819.11,Pipeline
17625,9943,438,2025-05-18,3497.77,Pipeline
17626,5490,440,2025-07-17,9729.39,Pipeline
17627,3512,320,2026-03-12,38436.33,Lost
17628,3829,70,2025-09-07,14010.52,Lost
17629,566,64,2025-12-30,21854.37,Lost
17630,7652,283,2025-07-12,5985.33,Lost
17631,9093,78,2025-11-25,12402.3,Won
17632,2772,182,2026-01-13,41622.27,Won
17633,6778,379,2025-05-07,7254.72,Pipeline
17634,114,411,2025-10-26,31805.72,Pipeline
17635,532,470,2026-02-07,33851.69,Pipeline
17636,9715,100,2025-09-25,3124.58,Won
17637,3411,263,2026-04-10,18848.01,Won
17638,9237,429,2026-03-24,21116.58,Won
17639,5840,365,2025-12-06,6826.45,Won
17640,8225,454,2025-05-21,11110.63,Pipeline
17641,8325,159,2025-04-25,9332.81,Pipeline
17642,1727,465,2025-11-21,43881.98,Pipeline
17643,5071,455,2025-08-12,48476.04,Pipeline
17644,8218,269,2025-08-25,19815.45,Won
17645,2649,369,2025-06-03,20812.45,Lost
17646,9454,278,2026-02-16,6406.09,Lost
17647,2066,15,2025-07-05,48847.27,Pipeline
17648,934,427,2025-07-27,5424.43,Lost
17649,1051,114,2026-02-21,7605.82,Pipeline
17650,9009,351,2026-03-17,32004.22,Lost
17651,6031,459,2025-12-02,7551.86,Won
17652,7117,85,2026-04-16,31867.99,Lost
17653,5044,129,2025-09-13,12425.89,Pipeline
17654,8930,299,2026-04-16,33797.91,Lost
17655,6468,471,2025-08-12,12553.02,Pipeline
17656,3603,63,2025-08-19,39683.51,Lost
17657,6879,285,2026-01-10,18578.48,Lost
17658,793,449,2025-06-24,28745.53,Won
17659,5964,126,2026-02-17,47714.43,Lost
17660,9548,348,2025-08-21,44488.34,Won
17661,1386,378,2026-02-11,39993.02,Won
17662,1061,167,2025-05-01,20242.9,Won
17663,9564,8,2025-10-27,9844.87,Pipeline
17664,7924,52,2025-10-21,44047.96,Lost
17665,4139,35,2025-09-03,37777.28,Lost
17666,1150,236,2025-08-30,29644.25,Won
17667,7694,177,2025-09-07,24677.28,Lost
17668,7493,407,2025-05-20,26403.06,Won
17669,6328,210,2025-10-07,29477.92,Pipeline
17670,3354,180,2025-11-16,34725.25,Won
17671,5970,384,2025-05-10,31623.46,Won
17672,4629,212,2026-03-26,47486.55,Pipeline
17673,3449,136,2025-09-17,25737.46,Won
17674,5328,162,2025-05-31,35411.35,Pipeline
17675,9693,467,2025-08-28,5531.5,Lost
17676,5050,496,2025-12-19,35477.34,Won
17677,69,209,2025-06-11,7026.42,Won
17678,3509,487,2025-07-12,2349.36,Won
17679,301,440,2025-07-23,35366.12,Won
17680,6798,370,2026-01-19,33923.48,Pipeline
17681,2601,192,2026-04-04,22476.01,Won
17682,2154,347,2025-08-07,38318.3,Pipeline
17683,4906,82,2025-07-10,16100.92,Won
17684,4019,129,2025-09-21,19686.5,Lost
17685,3083,497,2025-07-26,14596.78,Pipeline
17686,7075,96,2025-11-10,2048.2,Won
17687,1240,84,2026-03-18,17728.12,Pipeline
17688,460,68,2025-12-12,48346.52,Won
17689,7983,168,2025-08-01,10144.38,Won
17690,2627,413,2025-08-02,25110.13,Lost
17691,3764,389,2025-12-07,34620.43,Lost
17692,7021,164,2025-11-06,1152.82,Pipeline
17693,2802,409,2025-08-18,9608.71,Pipeline
17694,464,198,2025-08-10,21937.25,Won
17695,998,380,2026-03-23,15940.47,Lost
17696,5642,461,2026-04-06,17992.5,Pipeline
17697,6385,81,2026-04-21,9708.25,Pipeline
17698,1679,158,2026-01-19,42688.12,Won
17699,865,39,2025-11-13,21380.51,Won
17700,9383,460,2025-04-27,26433.92,Won
17701,7737,24,2025-08-17,34089.23,Won
17702,2698,4,2026-01-20,47261.31,Pipeline
17703,9057,3,2026-03-13,34894.35,Lost
17704,2927,462,2025-11-17,45866.34,Pipeline
17705,7543,415,2025-08-31,40238.8,Lost
17706,4430,401,2025-11-02,35168.09,Pipeline
17707,7411,443,2026-02-12,31882.01,Won
17708,7219,191,2025-07-27,32856.46,Won
17709,7026,392,2025-07-10,43892.24,Pipeline
17710,2398,250,2025-10-05,30512.7,Lost
17711,2222,153,2025-06-09,42619.97,Pipeline
17712,5815,395,2025-08-04,46471.46,Lost
17713,6505,474,2025-07-17,28670.9,Won
17714,7523,410,2025-11-20,11472.72,Pipeline
17715,5786,492,2025-12-07,31481.42,Won
17716,9975,414,2025-12-31,48109.24,Pipeline
17717,6220,190,2025-07-16,5974.76,Pipeline
17718,3999,497,2026-01-20,44157.79,Won
17719,2804,138,2026-04-05,43625.92,Pipeline
17720,4548,475,2026-02-04,5140.44,Pipeline
17721,9971,137,2025-05-03,15415.23,Won
17722,6511,474,2025-05-03,43069.12,Pipeline
17723,9018,196,2025-12-22,30757.88,Lost
17724,3662,5,2025-04-30,17392.51,Lost
17725,52,357,2025-05-17,40196.75,Lost
17726,6059,118,2026-03-09,679.79,Won
17727,3516,16,2025-11-20,9781.38,Pipeline
17728,3331,333,2025-06-01,25922.07,Won
17729,7492,258,2025-08-09,24989.02,Won
17730,1675,274,2025-07-25,49086.7,Pipeline
17731,6029,475,2026-02-12,14730.47,Lost
17732,1362,293,2026-01-10,3786.97,Won
17733,8979,229,2025-06-11,17135.16,Pipeline
17734,556,305,2025-09-22,8106.07,Pipeline
17735,7793,265,2025-06-16,37256.89,Won
17736,9955,194,2026-02-22,18182.12,Won
17737,2113,158,2025-07-22,38442.21,Lost
17738,2211,55,2026-02-20,18583.3,Won
17739,1702,274,2026-03-09,17915.35,Won
17740,2713,168,2025-05-12,2436.56,Lost
17741,6464,108,2026-03-02,15047.46,Pipeline
17742,2317,294,2026-01-21,1534.65,Won
17743,6470,13,2026-04-04,12526.54,Lost
17744,1611,125,2026-04-12,10144.25,Won
17745,4353,472,2025-08-15,10469.11,Pipeline
17746,6344,26,2025-09-03,47420.45,Won
17747,4706,31,2025-10-03,1006.98,Lost
17748,9320,55,2025-12-24,6454.79,Won
17749,5492,256,2025-10-22,47626.84,Pipeline
17750,9097,320,2026-02-14,4573.14,Won
17751,8356,75,2025-09-14,14152.47,Lost
17752,9329,392,2025-05-26,44289.08,Won
17753,4711,352,2025-12-16,32308.5,Lost
17754,2026,473,2025-08-02,38546.86,Pipeline
17755,106,120,2025-11-23,21122.86,Won
17756,4460,469,2026-04-15,29939.04,Won
17757,3093,31,2025-05-27,29832.17,Won
17758,9345,211,2026-01-26,27641.2,Lost
17759,699,142,2026-02-04,18063.19,Won
17760,8939,57,2025-11-25,7020.62,Lost
17761,6072,216,2026-02-04,37594.25,Pipeline
17762,5740,334,2025-06-18,13134.36,Won
17763,9153,76,2025-10-05,41672.63,Won
17764,3492,272,2025-11-21,14484.66,Won
17765,3298,255,2025-06-14,4518.68,Pipeline
17766,2978,479,2026-04-11,16857.06,Pipeline
17767,209,158,2026-01-07,29777.42,Lost
17768,3317,278,2026-04-18,42182.24,Pipeline
17769,5408,178,2025-08-07,19879.91,Pipeline
17770,7234,99,2025-05-05,5958.99,Pipeline
17771,1892,401,2025-11-09,4004.81,Lost
17772,9369,167,2025-06-09,23779.59,Pipeline
17773,3507,472,2025-04-22,36045.96,Pipeline
17774,2040,170,2026-03-28,27152.91,Pipeline
17775,3290,119,2025-11-21,5163.0,Won
17776,9645,474,2025-09-22,10500.81,Pipeline
17777,6646,279,2025-10-16,558.38,Won
17778,4762,453,2025-05-03,41833.79,Lost
17779,1618,448,2025-06-24,4693.98,Won
17780,8187,393,2025-12-29,29566.73,Lost
17781,435,354,2025-08-14,18968.46,Pipeline
17782,1647,240,2026-01-31,13090.64,Won
17783,6668,485,2026-03-15,43413.21,Lost
17784,5259,136,2026-04-15,30397.41,Lost
17785,7191,64,2026-01-04,19082.18,Lost
17786,1441,40,2026-03-14,17259.14,Won
17787,6096,399,2026-01-28,17238.55,Won
17788,6876,474,2026-04-07,26218.17,Won
17789,4444,217,2025-06-12,38630.74,Lost
17790,4861,82,2025-08-25,30701.23,Pipeline
17791,9126,396,2025-08-10,45670.13,Lost
17792,9339,400,2026-02-20,18666.72,Lost
17793,7714,28,2026-03-27,37082.81,Won
17794,381,188,2025-06-27,11743.42,Pipeline
17795,9017,412,2026-01-14,47215.3,Won
17796,9731,408,2025-05-07,3772.75,Won
17797,7174,358,2025-08-27,13109.1,Pipeline
17798,1638,131,2025-08-26,45966.48,Pipeline
17799,7544,151,2025-10-07,46015.29,Lost
17800,525,466,2025-11-29,3153.93,Won
17801,3108,354,2025-08-16,37859.58,Pipeline
17802,8143,346,2025-08-02,30144.3,Lost
17803,1094,306,2025-06-16,10817.39,Lost
17804,105,445,2025-12-18,18967.76,Won
17805,1740,131,2025-08-04,44869.12,Won
17806,3127,359,2025-06-20,43133.07,Won
17807,1677,290,2025-07-04,11866.54,Lost
17808,7905,413,2025-05-04,15460.22,Won
17809,8028,342,2025-12-09,10954.7,Won
17810,4917,91,2025-09-08,20390.83,Pipeline
17811,2935,301,2026-03-25,47594.38,Won
17812,5157,360,2025-12-10,32778.59,Lost
17813,1043,220,2026-03-22,9205.65,Lost
17814,9634,408,2026-01-16,47624.88,Lost
17815,1846,340,2025-09-05,27928.83,Lost
17816,3502,293,2026-04-03,24522.22,Pipeline
17817,1542,418,2025-06-10,26205.14,Lost
17818,467,91,2025-09-17,35780.8,Won
17819,2945,305,2025-06-08,46054.74,Won
17820,4295,80,2025-06-05,2396.18,Pipeline
17821,1592,149,2025-10-05,44159.58,Pipeline
17822,4073,271,2025-12-24,2199.26,Won
17823,3573,13,2025-08-07,27390.25,Won
17824,9386,400,2025-09-01,32772.03,Pipeline
17825,5979,189,2025-06-19,48875.54,Won
17826,294,490,2025-06-06,43198.43,Lost
17827,9114,29,2025-06-13,10581.94,Pipeline
17828,5859,185,2025-08-15,1350.37,Won
17829,1339,292,2025-09-22,24942.43,Pipeline
17830,5210,300,2025-10-09,29227.45,Won
17831,3476,399,2025-09-10,35750.0,Lost
17832,9734,11,2025-11-13,28505.57,Won
17833,2499,267,2025-09-10,6781.83,Pipeline
17834,9100,28,2025-06-18,42643.72,Lost
17835,5729,337,2025-09-22,23067.84,Won
17836,7318,321,2025-12-30,9526.55,Pipeline
17837,2494,250,2025-06-07,36278.96,Won
17838,3089,236,2025-10-01,40419.65,Pipeline
17839,6282,340,2026-02-22,48210.32,Pipeline
17840,6796,59,2026-03-18,1150.62,Lost
17841,5628,370,2025-07-06,6234.13,Pipeline
17842,3991,52,2025-05-04,45195.72,Lost
17843,3752,99,2026-04-17,15358.96,Pipeline
17844,7242,59,2025-09-27,6663.83,Won
17845,2098,270,2025-08-11,45059.25,Lost
17846,3175,35,2026-01-27,32916.8,Won
17847,388,3,2025-10-30,18341.8,Won
17848,299,192,2025-04-25,25077.29,Won
17849,4435,351,2025-12-23,44412.15,Pipeline
17850,4062,497,2026-04-13,37215.19,Lost
17851,474,39,2025-06-20,23663.08,Won
17852,5058,485,2025-06-01,45512.04,Lost
17853,5290,224,2025-08-04,46916.28,Pipeline
17854,4109,327,2025-07-03,35596.3,Lost
17855,8641,451,2025-08-29,43592.98,Won
17856,2222,345,2026-03-27,31836.67,Pipeline
17857,5252,94,2025-12-22,36133.16,Won
17858,3612,93,2025-10-21,42191.88,Won
17859,2643,17,2025-09-04,10245.1,Won
17860,1921,149,2026-03-05,5066.86,Pipeline
17861,7076,400,2026-04-14,1900.77,Lost
17862,5995,249,2025-11-30,13297.15,Won
17863,2317,306,2025-09-01,13329.15,Lost
17864,1275,409,2025-06-14,44706.75,Lost
17865,9808,42,2025-04-24,26549.63,Lost
17866,4984,87,2026-01-06,17895.26,Pipeline
17867,7835,221,2025-09-05,33267.01,Won
17868,3619,391,2026-03-23,28066.36,Pipeline
17869,260,388,2025-05-07,31456.73,Won
17870,3207,60,2025-11-26,19041.71,Won
17871,9705,67,2025-12-07,24829.91,Lost
17872,5179,174,2026-01-27,14354.78,Lost
17873,5359,255,2025-09-21,36058.38,Won
17874,4508,61,2025-06-26,19631.17,Won
17875,6459,198,2026-01-06,36314.56,Won
17876,7542,1,2026-02-17,39052.19,Pipeline
17877,3509,355,2025-10-08,11064.18,Won
17878,7306,287,2026-01-28,3742.19,Lost
17879,4995,457,2025-07-27,15069.59,Lost
17880,8424,228,2025-07-09,25752.77,Pipeline
